ticker1,ticker2,ssd
PINSU.IS,YAPRK.IS,22.1751902982287
EUYO.IS,FRIGO.IS,22.187755765187717
EGPRO.IS,GLRYH.IS,22.2859831238909
EGPRO.IS,MRGYO.IS,22.347511460144915
AKSA.IS,ETYAT.IS,22.390731923097064
ARSAN.IS,RYSAS.IS,22.433995478752195
ADEL.IS,PINSU.IS,22.48504434625943
GLYHO.IS,OYAKC.IS,22.493719967719358
ANSGR.IS,VAKFN.IS,22.518815743881532
BRKSN.IS,CRDFA.IS,22.54019927982563
BOSSA.IS,FROTO.IS,22.569349132761545
EGPRO.IS,OZGYO.IS,22.613779530659258
AGHOL.IS,PINSU.IS,22.7270565266399
EGPRO.IS,GLYHO.IS,22.783044518750103
SEKFK.IS,ZEDUR.IS,22.845817989479883
AEFES.IS,SILVR.IS,22.848151103431178
DURDO.IS,SARKY.IS,22.86476814133141
BIMAS.IS,YYAPI.IS,22.8940691679054
DAGI.IS,GEDIK.IS,22.909794797367113
ALGYO.IS,DURDO.IS,22.948846150124155
DESA.IS,TUKAS.IS,23.108479030929516
BTCIM.IS,GEDIK.IS,23.110403416198665
ADEL.IS,EGPRO.IS,23.114040904020612
GLYHO.IS,PETUN.IS,23.146346452007606
BIMAS.IS,PINSU.IS,23.17254908070163
ANSGR.IS,VKGYO.IS,23.175135184152282
LKMNH.IS,SILVR.IS,23.19972259321628
DURDO.IS,SASA.IS,23.205131032624195
OYAKC.IS,YUNSA.IS,23.21468165041631
ESCOM.IS,HUBVC.IS,23.247831146590784
ESCOM.IS,GEREL.IS,23.254500849713395
EGPRO.IS,VKGYO.IS,23.264635503242857
KRONT.IS,MERKO.IS,23.2659677178533
DESA.IS,SARKY.IS,23.364095947047872
BURCE.IS,MERKO.IS,23.4178067687576
KRONT.IS,PINSU.IS,23.41863382541169
BTCIM.IS,OZGYO.IS,23.418980707483115
AKSA.IS,BOSSA.IS,23.524551368751872
EGPRO.IS,TUKAS.IS,23.606960627144645
ALKA.IS,CRDFA.IS,23.611608258353385
ALKIM.IS,CRDFA.IS,23.6604483287922
ALKA.IS,HUBVC.IS,23.821861123760982
AGHOL.IS,FROTO.IS,23.863789553063725
EUKYO.IS,EUYO.IS,23.90554829484995
HUBVC.IS,TURSG.IS,23.91455253936158
ETYAT.IS,GLRYH.IS,24.059808897638618
EUYO.IS,SAMAT.IS,24.144394563740093
RYSAS.IS,TKFEN.IS,24.159804796329354
BIMAS.IS,TURSG.IS,24.170444585376345
BTCIM.IS,FRIGO.IS,24.194258269987472
EGPRO.IS,OYAKC.IS,24.297804187218162
INVEO.IS,PETUN.IS,24.306101480735492
ANSGR.IS,BIMAS.IS,24.39189022431674
EGPRO.IS,SASA.IS,24.404635503349482
ANSGR.IS,OYAKC.IS,24.422723020934995
BTCIM.IS,TUKAS.IS,24.625920224277365
AGHOL.IS,GEREL.IS,24.62648550396125
GLYHO.IS,VKGYO.IS,24.642694567918056
DESA.IS,GENTS.IS,24.646324459590232
GLYHO.IS,SEKFK.IS,24.68208231458948
FROTO.IS,TUKAS.IS,24.721137939943674
EGPRO.IS,GEDIK.IS,24.75572849149728
EUKYO.IS,SEKFK.IS,24.78989479615666
ETYAT.IS,VKGYO.IS,24.816436124872098
ETYAT.IS,OZGYO.IS,24.839252553091
AEFES.IS,AKSA.IS,24.847035408319243
ANSGR.IS,PNSUT.IS,24.868758100587
MRGYO.IS,SILVR.IS,24.873125164703197
EUKYO.IS,PETUN.IS,24.879181744641528
FROTO.IS,GENTS.IS,24.897423543183322
ETYAT.IS,GLYHO.IS,24.917031419318846
AGHOL.IS,RYGYO.IS,24.920052328001248
EUYO.IS,OYAKC.IS,25.008157573673543
DESA.IS,OYAKC.IS,25.011269815146534
BURCE.IS,KRONT.IS,25.023810718657387
BIMAS.IS,TKFEN.IS,25.05819363896194
BTCIM.IS,SILVR.IS,25.077218650620125
ETYAT.IS,MRGYO.IS,25.077883677790965
GLYHO.IS,VAKFN.IS,25.102826798673732
ARSAN.IS,MERKO.IS,25.12037368529377
BOSSA.IS,GEREL.IS,25.156219521388948
ANSGR.IS,HUBVC.IS,25.179809179047766
SAMAT.IS,SASA.IS,25.186427011405726
DESA.IS,GLYHO.IS,25.255891000421457
BOSSA.IS,KRONT.IS,25.296289427678175
ALKIM.IS,SAMAT.IS,25.31180990839448
ALKIM.IS,HUBVC.IS,25.40470440175784
EGPRO.IS,GENTS.IS,25.466170379100504
BOSSA.IS,EGPRO.IS,25.724469384508552
EREGL.IS,INVEO.IS,25.731477694483715
FROTO.IS,SASA.IS,25.797197090680015
DURDO.IS,YUNSA.IS,25.802975626474392
EUKYO.IS,FROTO.IS,25.815424738573938
ANSGR.IS,GEDIK.IS,25.858455775414882
EUKYO.IS,PNSUT.IS,25.974208099516545
MERKO.IS,TKFEN.IS,25.9964237384861
AEFES.IS,YYAPI.IS,26.027177518644976
EREGL.IS,ZEDUR.IS,26.050570734303392
EREGL.IS,ETYAT.IS,26.055992185801074
EREGL.IS,TURSG.IS,26.06872568886331
ETYAT.IS,TUKAS.IS,26.181328890714667
CRDFA.IS,KGYO.IS,26.213948002074176
CRDFA.IS,YUNSA.IS,26.22993185344103
AGHOL.IS,TKFEN.IS,26.24251650488395
AEFES.IS,FROTO.IS,26.252673187128266
SILVR.IS,TKFEN.IS,26.292396768919616
CRDFA.IS,KRONT.IS,26.301129469036596
TURSG.IS,VAKFN.IS,26.332155006654034
BTCIM.IS,VAKFN.IS,26.350587475539783
DAGI.IS,FROTO.IS,26.37620786309651
GLYHO.IS,RYGYO.IS,26.37778600904221
DAGI.IS,GLRYH.IS,26.407934537587153
OYAKC.IS,ZEDUR.IS,26.421110378116055
ETYAT.IS,GEDIK.IS,26.422063762278185
BTCIM.IS,VKGYO.IS,26.42658682340675
AGHOL.IS,ARSAN.IS,26.480765393068623
ETYAT.IS,EUYO.IS,26.579636728370247
EGPRO.IS,EUYO.IS,26.62627472397901
SILVR.IS,TUKAS.IS,26.673144255880516
INVEO.IS,OYAKC.IS,26.6890690071815
ESCOM.IS,FROTO.IS,26.706457399480314
GEREL.IS,GLYHO.IS,26.720483064358405
ANSGR.IS,MRGYO.IS,26.725125265362067
AKSA.IS,YUNSA.IS,26.77638479281927
AGHOL.IS,EGPRO.IS,26.788512259637173
PNSUT.IS,TURSG.IS,26.83281087611647
ANSGR.IS,DAGI.IS,26.87301379914095
BOSSA.IS,RYGYO.IS,26.893400911673325
GENTS.IS,SILVR.IS,26.919019447446658
AEFES.IS,TKFEN.IS,26.980325956850265
AGHOL.IS,BURCE.IS,26.993969458941365
INVEO.IS,SEKFK.IS,27.040106021898055
GEREL.IS,SEKFK.IS,27.04650938333225
DURDO.IS,FRIGO.IS,27.075736272346376
BOSSA.IS,TKFEN.IS,27.17465878231974
ALGYO.IS,ANSGR.IS,27.21515380933863
SNPAM.IS,YUNSA.IS,27.257073920663288
ETYAT.IS,SASA.IS,27.304242115069314
CRDFA.IS,GEREL.IS,27.308058844186007
SAMAT.IS,SNPAM.IS,27.533146078131665
SAMAT.IS,TUKAS.IS,27.57411809387918
BURCE.IS,LKMNH.IS,27.580112904788166
EREGL.IS,EUYO.IS,27.583775176999097
BIMAS.IS,KRONT.IS,27.64195019634417
BOSSA.IS,BTCIM.IS,27.747500191214726
DURDO.IS,PNSUT.IS,27.769550334165388
DESA.IS,EUYO.IS,27.791760382047073
BRKSN.IS,PETUN.IS,27.801337265760935
DYOBY.IS,SNGYO.IS,27.80529922056121
GEREL.IS,PETUN.IS,27.859013852050225
BOSSA.IS,DESA.IS,27.9096329857025
GEREL.IS,HUBVC.IS,28.082416479374388
ARSAN.IS,ICUGS.IS,28.14703362018463
BIMAS.IS,SILVR.IS,28.15629881308996
BTCIM.IS,FROTO.IS,28.247958060264523
ALKA.IS,SAMAT.IS,28.266523829728612
ANSGR.IS,BURCE.IS,28.266821808664417
ADEL.IS,FROTO.IS,28.310521798696072
YAPRK.IS,YYAPI.IS,28.31512839274251
BTCIM.IS,SASA.IS,28.348492961831766
TURSG.IS,VKGYO.IS,28.352029149615987
GARFA.IS,KRONT.IS,28.39195322349815
EGPRO.IS,SARKY.IS,28.52399847381548
DAGI.IS,OZGYO.IS,28.57384498856777
FRIGO.IS,YUNSA.IS,28.59788497531531
BTCIM.IS,KGYO.IS,28.671967535632348
AEFES.IS,KRONT.IS,28.753211865839376
GLRYH.IS,GLYHO.IS,28.770905462722794
BTCIM.IS,MRGYO.IS,28.77650730235098
FRIGO.IS,GEREL.IS,28.973397093693848
ETYAT.IS,OYAKC.IS,28.974105348317153
AEFES.IS,BTCIM.IS,29.051018062742628
TURSG.IS,YYAPI.IS,29.08258362717106
DURDO.IS,PETUN.IS,29.112208616493035
GLYHO.IS,MERKO.IS,29.142068688582185
GLYHO.IS,PNSUT.IS,29.269181540485988
BTCIM.IS,GENTS.IS,29.2784357823258
DESA.IS,ESCOM.IS,29.314842579179867
GEDIK.IS,GLYHO.IS,29.355758087863478
ETYAT.IS,GENTS.IS,29.480811297060427
BRKSN.IS,SEKFK.IS,29.585471739802415
HUBVC.IS,YUNSA.IS,29.683074937612105
DAGI.IS,PETUN.IS,29.748911239210656
BRKSN.IS,SILVR.IS,29.75680027013766
BRKSN.IS,PNSUT.IS,29.835280148108154
ALGYO.IS,GLYHO.IS,29.90581521847389
FROTO.IS,LKMNH.IS,29.965697515237252
ANSGR.IS,YYAPI.IS,30.021301415783682
FROTO.IS,SARKY.IS,30.094222116145488
AEFES.IS,EGPRO.IS,30.152589076562435
KRONT.IS,PETUN.IS,30.163980858467653
BIMAS.IS,YAPRK.IS,30.211963962164646
OYAKC.IS,USAK.IS,30.43156661632179
ARSAN.IS,DYOBY.IS,30.433348963015987
MERKO.IS,SILVR.IS,30.4875091689064
SASA.IS,SILVR.IS,30.525708813915912
BURCE.IS,FROTO.IS,30.538542794721934
ARSAN.IS,GLYHO.IS,30.54290462756444
ALGYO.IS,USAK.IS,30.6022432568991
BOSSA.IS,SEKFK.IS,30.619107508699017
LKMNH.IS,RYSAS.IS,30.63759488904202
ANSGR.IS,TKFEN.IS,30.66306746774376
AGHOL.IS,YAPRK.IS,30.71619865782509
HUBVC.IS,KGYO.IS,30.758916617238356
ADEL.IS,DESA.IS,30.853686203056213
MERKO.IS,YAPRK.IS,30.917940619581714
MERKO.IS,PINSU.IS,30.920614750571303
ETYAT.IS,GARFA.IS,30.93336522516188
CRDFA.IS,ZEDUR.IS,30.95164620909918
BRKSN.IS,FRIGO.IS,30.977558577230866
OYAKC.IS,TURSG.IS,30.98077477093534
ANSGR.IS,OZGYO.IS,31.0470958475031
BURCE.IS,SILVR.IS,31.058661621380907
LKMNH.IS,MERKO.IS,31.059808421603975
ADEL.IS,BURCE.IS,31.06124460862975
DAGI.IS,GENTS.IS,31.089414983520555
AKSA.IS,DURDO.IS,31.110635220324298
BOSSA.IS,FRIGO.IS,31.116831222395945
EUKYO.IS,MRGYO.IS,31.13422151680902
GENTS.IS,SAMAT.IS,31.236493521903924
ANSGR.IS,BTCIM.IS,31.264930848261656
KRONT.IS,LKMNH.IS,31.266647652668553
GEDIK.IS,TURSG.IS,31.267473434105455
AKSA.IS,EUYO.IS,31.283884973727027
MRGYO.IS,TURSG.IS,31.28843927587411
KGYO.IS,SAMAT.IS,31.331541549617214
ESCOM.IS,SILVR.IS,31.336473937860546
DURDO.IS,EUYO.IS,31.35708048137019
BOSSA.IS,BURCE.IS,31.360473050989185
EUYO.IS,FROTO.IS,31.41629534478068
ETYAT.IS,SARKY.IS,31.487569717013912
GLYHO.IS,OZGYO.IS,31.49891569064539
ANSGR.IS,GLRYH.IS,31.526253939761318
BIMAS.IS,GEREL.IS,31.622013381917213
AEFES.IS,GEREL.IS,31.651771133663715
EREGL.IS,USAK.IS,31.7065224073624
EUKYO.IS,SASA.IS,31.742820022880096
RYSAS.IS,YAPRK.IS,31.75685721066202
GEREL.IS,LKMNH.IS,31.77494682328779
BOSSA.IS,ETYAT.IS,31.789371479438387
GARFA.IS,GEREL.IS,31.817891891908403
KRONT.IS,TKFEN.IS,31.826279153873656
ALKIM.IS,SNPAM.IS,31.85925791539205
KRONT.IS,SEKFK.IS,31.881794216661092
AGHOL.IS,DESA.IS,31.903894575621507
AGHOL.IS,AKSA.IS,32.04981337275967
AEFES.IS,ARSAN.IS,32.083601411668724
ALGYO.IS,TURSG.IS,32.13357684997561
DAGI.IS,TURSG.IS,32.15335519185203
CRDFA.IS,GLYHO.IS,32.20650481170071
BURCE.IS,DESA.IS,32.345279263671046
KGYO.IS,SNPAM.IS,32.41223310754373
BTCIM.IS,SARKY.IS,32.45917899281517
PINSU.IS,YYAPI.IS,32.59925811173434
ALGYO.IS,DAGI.IS,32.62201657821538
FRIGO.IS,ZEDUR.IS,32.65660900342982
BURCE.IS,YYAPI.IS,32.67525186614807
BIMAS.IS,BURCE.IS,32.721439096761515
GLYHO.IS,HUBVC.IS,32.78523147412284
ALKIM.IS,DESA.IS,32.834915522490746
LKMNH.IS,YAPRK.IS,32.91198064054652
EUKYO.IS,GEREL.IS,32.99878807499192
BOSSA.IS,EREGL.IS,33.049097773634
ALKA.IS,DESA.IS,33.09476454965818
ANSGR.IS,SASA.IS,33.108016669361405
ARSAN.IS,BOSSA.IS,33.27740842811545
DESA.IS,YUNSA.IS,33.288817736032456
BTCIM.IS,EGPRO.IS,33.289372039524096
DAGI.IS,DURDO.IS,33.43448598609962
MRGYO.IS,SAMAT.IS,33.46791483841616
TKFEN.IS,TURSG.IS,33.536451762493925
BRKSN.IS,EUYO.IS,33.588767227562585
ARSAN.IS,YYAPI.IS,33.593743877315774
BOSSA.IS,PINSU.IS,33.61751763886855
BOSSA.IS,PETUN.IS,33.87210384614502
AKSA.IS,ZEDUR.IS,33.88863814732383
BTCIM.IS,DAGI.IS,33.93544752806099
HUBVC.IS,ZEDUR.IS,34.087972859086335
GEREL.IS,PNSUT.IS,34.14432911003723
BURCE.IS,ETYAT.IS,34.17599733711654
AEFES.IS,DESA.IS,34.185327206928605
OZGYO.IS,SAMAT.IS,34.28346017640433
EUKYO.IS,FRIGO.IS,34.39896632451382
ALKA.IS,FROTO.IS,34.46692187242604
BIMAS.IS,FROTO.IS,34.481371537598534
DESA.IS,KGYO.IS,34.54097773639296
ALGYO.IS,SAMAT.IS,34.582712548385075
PINSU.IS,TURSG.IS,34.59499827914419
CRDFA.IS,INVEO.IS,34.63840763115081
ANSGR.IS,GENTS.IS,34.65478838141303
AGHOL.IS,ETYAT.IS,34.735436514216644
EGPRO.IS,GARFA.IS,34.795695877241315
ALGYO.IS,EUKYO.IS,34.813274035345216
EUKYO.IS,SARKY.IS,34.81388662225481
DAGI.IS,MRGYO.IS,34.84571969213266
BTCIM.IS,DESA.IS,34.84849967579862
GLRYH.IS,TURSG.IS,34.900409716027866
PNSUT.IS,SAMAT.IS,34.93859871128302
FROTO.IS,TKFEN.IS,34.94568626406294
AEFES.IS,FRIGO.IS,34.95327740265566
GEREL.IS,MERKO.IS,34.98611686498339
FRIGO.IS,INVEO.IS,35.00164219919941
DAGI.IS,SEKFK.IS,35.01923260431363
AEFES.IS,EREGL.IS,35.087723091609064
ALKA.IS,BTCIM.IS,35.144879201651975
FROTO.IS,KGYO.IS,35.15524745049402
BTCIM.IS,CRDFA.IS,35.159793705311245
FROTO.IS,MERKO.IS,35.17375958394109
CRDFA.IS,ESCOM.IS,35.173850097422246
BIMAS.IS,MERKO.IS,35.20354451069488
ALKIM.IS,BTCIM.IS,35.234980379786975
ESCOM.IS,EUKYO.IS,35.26206451600683
BTCIM.IS,TURSG.IS,35.282011554817245
AEFES.IS,SEKFK.IS,35.29363848310436
AKSA.IS,USAK.IS,35.38570577137841
ALKIM.IS,FROTO.IS,35.39646897771695
OZGYO.IS,TURSG.IS,35.47352460701791
BRKSN.IS,TURSG.IS,35.537658589415855
AKSA.IS,KRONT.IS,35.553715344906436
ALKA.IS,EGPRO.IS,35.557217552120505
ESCOM.IS,PINSU.IS,35.6380378486092
SARKY.IS,SILVR.IS,35.65467429566422
ADEL.IS,EUKYO.IS,35.73377538902878
DAGI.IS,PNSUT.IS,35.772515424159565
ALKA.IS,SILVR.IS,35.80282292078118
TUKAS.IS,USAK.IS,35.834545081879696
LKMNH.IS,PINSU.IS,35.836682910126456
AKSA.IS,LKMNH.IS,35.83843258361492
AKSA.IS,GEREL.IS,35.84266287360856
ADEL.IS,TURSG.IS,35.84735829857755
DAGI.IS,KGYO.IS,35.89881329712796
KRONT.IS,YAPRK.IS,35.95057427693928
DURDO.IS,SEKFK.IS,35.962087775983946
ALKA.IS,SNPAM.IS,36.097584213922744
EUKYO.IS,TURSG.IS,36.10934863443708
ALKA.IS,DAGI.IS,36.11301047797963
GENTS.IS,USAK.IS,36.165469571412814
AKSA.IS,INVEO.IS,36.18779919350595
BTCIM.IS,ETYAT.IS,36.19509457550305
ADEL.IS,HUBVC.IS,36.20668474220122
BOSSA.IS,DAGI.IS,36.50110021288026
RYGYO.IS,YYAPI.IS,36.525025085489915
KGYO.IS,SILVR.IS,36.61661447584834
BURCE.IS,EGPRO.IS,36.667727369913564
ADEL.IS,SILVR.IS,36.75911428383142
DAGI.IS,LKMNH.IS,36.82611985936967
ALKA.IS,ETYAT.IS,37.25397323681909
ALKIM.IS,SILVR.IS,37.27459074715682
ANSGR.IS,TUKAS.IS,37.27999366297945
DAGI.IS,TUKAS.IS,37.38379223112747
GLYHO.IS,MRGYO.IS,37.44140786467972
ALKIM.IS,EGPRO.IS,37.46249970132908
AGHOL.IS,FRIGO.IS,37.63552517750168
BURCE.IS,GLYHO.IS,37.640827517995604
KRONT.IS,PNSUT.IS,37.716949050507424
GLYHO.IS,TUKAS.IS,37.742093766784365
AGHOL.IS,MERKO.IS,37.7467151929568
GENTS.IS,GLYHO.IS,37.78980633352717
SASA.IS,TURSG.IS,37.86684619274399
AEFES.IS,PINSU.IS,38.00961236190642
DURDO.IS,SNPAM.IS,38.067434262244205
EUKYO.IS,YUNSA.IS,38.12210131017741
DYOBY.IS,ICUGS.IS,38.190592084377386
SARKY.IS,SNPAM.IS,38.212416192560454
ESCOM.IS,TURSG.IS,38.25155409250351
EUKYO.IS,TUKAS.IS,38.26415043325892
BOSSA.IS,OYAKC.IS,38.32774965243334
RYGYO.IS,YAPRK.IS,38.392784579368026
ESCOM.IS,FRIGO.IS,38.42058520773935
BTCIM.IS,HUBVC.IS,38.473600942845565
BIMAS.IS,EGPRO.IS,38.61411310077028
EUKYO.IS,VAKFN.IS,38.61516913900641
BOSSA.IS,CRDFA.IS,38.71540257570223
AGHOL.IS,SEKFK.IS,38.76668788418965
GLRYH.IS,SAMAT.IS,38.773909387697756
HUBVC.IS,INVEO.IS,38.79175872693361
SEKFK.IS,USAK.IS,38.82857252382246
SASA.IS,USAK.IS,38.86914953372286
ALKIM.IS,DAGI.IS,38.88844033427665
AEFES.IS,BURCE.IS,38.91078993255451
ALKIM.IS,ETYAT.IS,38.94737178885191
AEFES.IS,PETUN.IS,39.0168284857283
EUKYO.IS,GARFA.IS,39.04940548122113
TKFEN.IS,YAPRK.IS,39.20202873655944
BOSSA.IS,HUBVC.IS,39.26761359954253
GARFA.IS,PINSU.IS,39.27008626586348
EUYO.IS,SILVR.IS,39.27124777646577
BURCE.IS,YAPRK.IS,39.32861140109958
EGPRO.IS,KGYO.IS,39.479058843909456
AEFES.IS,DAGI.IS,39.54001349319367
EGPRO.IS,PINSU.IS,39.55336005363188
ARSAN.IS,PINSU.IS,39.56030059580621
ANSGR.IS,RYGYO.IS,39.69693711509899
EUKYO.IS,OZGYO.IS,39.71392118490144
BIMAS.IS,BTCIM.IS,39.81699105450912
EUKYO.IS,SILVR.IS,39.84725963211099
BTCIM.IS,LKMNH.IS,39.90431237308087
EGPRO.IS,TEHOL.IS,39.974416913723076
OZGYO.IS,USAK.IS,40.10484334940179
EUKYO.IS,GEDIK.IS,40.106891426650236
AEFES.IS,ETYAT.IS,40.14708750661839
MRGYO.IS,USAK.IS,40.14952106575515
TKFEN.IS,YYAPI.IS,40.22949713214098
MERKO.IS,TURSG.IS,40.24940148723613
AEFES.IS,OYAKC.IS,40.295277717891736
ALGYO.IS,BRKSN.IS,40.29624767565019
DAGI.IS,RYGYO.IS,40.344067432293514
KRONT.IS,VAKFN.IS,40.581294559843855
BURCE.IS,ESCOM.IS,40.58719103923886
GENTS.IS,TURSG.IS,40.73316674345733
FRIGO.IS,TKFEN.IS,40.739043712987495
ANSGR.IS,SARKY.IS,40.762080993789596
AKSA.IS,EUKYO.IS,40.82412169575309
DESA.IS,LKMNH.IS,40.82848012869408
CRDFA.IS,DAGI.IS,40.85313575983673
ESCOM.IS,PETUN.IS,40.876138049291285
BTCIM.IS,GEREL.IS,40.9056471364388
PNSUT.IS,USAK.IS,40.936035738343435
DAGI.IS,EGPRO.IS,41.04581676265502
AGHOL.IS,BTCIM.IS,41.04675583045173
DAGI.IS,DESA.IS,41.05828633335216
BTCIM.IS,USAK.IS,41.10494044004122
EGPRO.IS,YUNSA.IS,41.19812451244877
GLRYH.IS,USAK.IS,41.22700157500242
EUKYO.IS,GENTS.IS,41.24027822101675
DAGI.IS,KRONT.IS,41.32480497473955
DESA.IS,ZEDUR.IS,41.36191043700978
GEDIK.IS,USAK.IS,41.4180700016949
CRDFA.IS,DURDO.IS,41.43303142272919
EGPRO.IS,LKMNH.IS,41.463557479296696
ETYAT.IS,KGYO.IS,41.4957583233238
BOSSA.IS,PNSUT.IS,41.544456065421514
ANSGR.IS,EUKYO.IS,41.548116044729454
RYSAS.IS,YYAPI.IS,41.62277564205078
EUKYO.IS,GLRYH.IS,41.75202921156381
TUKAS.IS,TURSG.IS,41.76152721055621
KRONT.IS,YYAPI.IS,41.878616478597905
ADEL.IS,CRDFA.IS,41.87919684415465
FROTO.IS,PINSU.IS,42.03008248839069
GEDIK.IS,SAMAT.IS,42.136660899246976
BOSSA.IS,VAKFN.IS,42.23691749056411
PETUN.IS,USAK.IS,42.56680293367003
BOSSA.IS,VKGYO.IS,42.617602651091374
DAGI.IS,ETYAT.IS,42.68134188041188
ALGYO.IS,GEREL.IS,42.70665301991232
KGYO.IS,USAK.IS,42.85566965211092
ALGYO.IS,BOSSA.IS,42.896443665582524
DYOBY.IS,YAPRK.IS,42.91045561724832
BRKSN.IS,VAKFN.IS,42.95195643722718
FROTO.IS,GARFA.IS,43.04682667454381
PINSU.IS,SILVR.IS,43.04802691214809
EREGL.IS,KRONT.IS,43.057422698601954
SARKY.IS,USAK.IS,43.076572951461
ETYAT.IS,PINSU.IS,43.14837329263105
ADEL.IS,AGHOL.IS,43.17051758835714
SASA.IS,SNPAM.IS,43.29720411831198
FRIGO.IS,LKMNH.IS,43.30653094132549
AGHOL.IS,PETUN.IS,43.35063581428733
ANSGR.IS,BRKSN.IS,43.51081096758105
EUKYO.IS,ZEDUR.IS,43.514209674657764
ANSGR.IS,PINSU.IS,43.53361873485869
BIMAS.IS,RYSAS.IS,43.57280242176944
GLYHO.IS,SASA.IS,43.572844728803716
EUKYO.IS,KRONT.IS,43.60571857084926
EREGL.IS,GEREL.IS,43.61268178223429
DAGI.IS,HUBVC.IS,43.651719959375214
PETUN.IS,SAMAT.IS,43.720455565190946
ETYAT.IS,YUNSA.IS,43.72094953771227
EUKYO.IS,VKGYO.IS,43.76949418694994
KRONT.IS,VKGYO.IS,43.777191602067205
ARSAN.IS,KRONT.IS,43.82886118183819
FROTO.IS,YUNSA.IS,43.88618452779531
ESCOM.IS,SEKFK.IS,43.9745413520983
AEFES.IS,CRDFA.IS,43.99945275253549
BRKSN.IS,TUKAS.IS,44.03616437627795
ETYAT.IS,MERKO.IS,44.05247388526004
GEREL.IS,YYAPI.IS,44.08970294046571
ALGYO.IS,KRONT.IS,44.11591405747333
DAGI.IS,SASA.IS,44.20677638083623
SEKFK.IS,TEHOL.IS,44.25922356351816
AGHOL.IS,HUBVC.IS,44.27195203078372
AKSA.IS,BIMAS.IS,44.29302588718406
AGHOL.IS,CRDFA.IS,44.30677733197081
GLYHO.IS,YYAPI.IS,44.35672535251433
GEREL.IS,VAKFN.IS,44.37727183149491
KRONT.IS,OYAKC.IS,44.428650340952345
RYGYO.IS,TURSG.IS,44.4336878004508
USAK.IS,VAKFN.IS,44.5222926945421
DESA.IS,GARFA.IS,44.52603347162221
SAMAT.IS,VAKFN.IS,44.70340968393634
HUBVC.IS,TEHOL.IS,44.74861089202875
GLYHO.IS,KGYO.IS,44.75669362446479
AGHOL.IS,EREGL.IS,44.75964728339193
BTCIM.IS,TEHOL.IS,44.820614621432924
BURCE.IS,TKFEN.IS,44.875194675877765
AKSA.IS,TKFEN.IS,45.00883006894321
GARFA.IS,HUBVC.IS,45.0400145177166
BRKSN.IS,GLRYH.IS,45.136782040449816
AGHOL.IS,RYSAS.IS,45.13933815058817
ICUGS.IS,SNGYO.IS,45.17945398709526
SARKY.IS,TURSG.IS,45.18787151747847
ETYAT.IS,LKMNH.IS,45.21194864041547
ARSAN.IS,BURCE.IS,45.26841750716858
BOSSA.IS,YAPRK.IS,45.302386864767186
CCOLA.IS,SAMAT.IS,45.329448049330324
GENTS.IS,SNPAM.IS,45.53314401092757
ANSGR.IS,KGYO.IS,45.54778148861999
BOSSA.IS,MERKO.IS,45.594239227523985
BRKSN.IS,OZGYO.IS,45.60087010074358
AEFES.IS,HUBVC.IS,45.61814496170871
AEFES.IS,YAPRK.IS,45.80539251386335
ESCOM.IS,PNSUT.IS,45.875648508106565
AGHOL.IS,DAGI.IS,45.87571031407492
PETUN.IS,TEHOL.IS,45.9350359140459
ALKA.IS,USAK.IS,46.002394859555125
GLRYH.IS,KRONT.IS,46.03219348959681
PNSUT.IS,TEHOL.IS,46.03843552191472
ALKA.IS,ANSGR.IS,46.07291078838932
BIMAS.IS,DESA.IS,46.08204260795287
AEFES.IS,ALGYO.IS,46.28718047813152
BOSSA.IS,GEDIK.IS,46.30483274700521
BIMAS.IS,ETYAT.IS,46.43361195040961
ALKIM.IS,USAK.IS,46.45881179311277
AEFES.IS,PNSUT.IS,46.49047891091561
SAMAT.IS,SEKFK.IS,46.592280289695964
ESCOM.IS,MERKO.IS,46.616774139449035
ADEL.IS,ANSGR.IS,46.64851926256097
BRKSN.IS,PINSU.IS,46.69221863107782
USAK.IS,VKGYO.IS,46.755176510702086
ANSGR.IS,MERKO.IS,46.78025952306143
BRKSN.IS,MRGYO.IS,46.827013177952836
ALKIM.IS,ANSGR.IS,46.83801489022994
BOSSA.IS,MRGYO.IS,46.88177473651831
DESA.IS,INVEO.IS,46.91707623716002
GLYHO.IS,PINSU.IS,46.932865276083476
DURDO.IS,HUBVC.IS,46.93707538404544
RYGYO.IS,SILVR.IS,46.944959884713626
BTCIM.IS,YUNSA.IS,46.970229222966395
ADEL.IS,MERKO.IS,47.07093113899009
ALKA.IS,GLYHO.IS,47.1766372338443
AEFES.IS,VAKFN.IS,47.3046438168451
SILVR.IS,YYAPI.IS,47.31038393140875
EREGL.IS,LKMNH.IS,47.46342240253841
BRKSN.IS,SASA.IS,47.545543683245114
BIMAS.IS,FRIGO.IS,47.616032866925934
DESA.IS,TEHOL.IS,47.62707333308799
SNPAM.IS,TUKAS.IS,47.637660502742506
AEFES.IS,RYSAS.IS,47.650367224347974
GEREL.IS,VKGYO.IS,47.85578039868528
GEREL.IS,GLRYH.IS,48.521035591775444
AEFES.IS,VKGYO.IS,48.5403118911446
ARSAN.IS,SILVR.IS,48.589210124420106
DURDO.IS,SILVR.IS,48.610755029599886
ADEL.IS,SEKFK.IS,48.65890251892483
GEREL.IS,MRGYO.IS,48.682144693134205
KRONT.IS,OZGYO.IS,48.73485922729378
EREGL.IS,EUKYO.IS,48.911502018226656
