policy,sharpe,total_return_pct,max_drawdown,n_trades,win_rate,avg_holding_days,trades_per_episode
static_2sigma,-0.038108774417073076,-0.9917849986111893,0.08449213612311025,2109.0,0.6173541963015647,56.366050260787105,1.4852112676056337
static_tuned_3.0sigma,0.10216995405032116,1.5264608474473196,0.06913717356556312,1481.0,0.5935178933153274,59.54355165428764,1.0429577464788733
dqn_frozen_ensemble,-0.01722611948269237,-0.3140187411194928,0.05798286635994377,907.0,0.5788313120176406,50.733186328555675,0.6387323943661972
rolling_dqn_seed0,-0.9555365824620506,-10.061966363924169,0.12016401659161208,1345.0,0.521189591078067,31.511524163568772,0.9471830985915493
rolling_dqn_seed1,-0.2042021544356774,-2.8617624037219236,0.0698600171148177,1392.0,0.5567528735632183,76.67169540229885,0.9802816901408451
rolling_dqn_seed2,-0.7280293206515042,-8.984020129900316,0.1178518814847361,1528.0,0.5281413612565445,46.87434554973822,1.076056338028169
rolling_dqn_mean_across_seeds,-0.6292560191830775,-7.302582965848803,0.10262530506372196,1421.6666666666667,0.5353612752992766,51.68585503853529,1.0011737089201878
rolling_dqn_std_across_seeds,0.3145822409658656,3.170820868441716,0.02318777785772885,77.59868269214081,0.015390086297527136,18.7478573753277,0.05464695964235265
rolling_dqn_ensemble_vote,-0.6053403124392785,-6.778494342386232,0.09822651290631085,1202.0,0.5357737104825291,42.88935108153078,0.8464788732394366
