Date,bist_try,adr_usd,usdtry
2012-08-17,5.62283992767334,7.626798629760742,1.7933000326156616
2012-08-20,5.62283992767334,7.556331634521484,1.8006000518798828
2012-08-21,5.62283992767334,7.599695682525635,1.8008999824523926
2012-08-22,5.750631332397461,7.7623138427734375,1.7939000129699707
2012-08-23,5.639508247375488,7.567172050476074,1.7929999828338623
2012-08-24,5.5783915519714355,7.550909519195557,1.7926000356674194
2012-08-27,5.583948135375977,7.572591304779053,1.7976000308990479
2012-08-28,5.6672892570495605,7.691844940185547,1.8020000457763672
2012-08-29,5.750631332397461,7.724369049072266,1.808500051498413
2012-08-30,5.750631332397461,7.556331634521484,1.821560025215149
2012-08-31,6.000659942626953,8.022503852844238,1.8265000581741333
2012-09-04,5.889536380767822,8.006242752075195,1.8184499740600586
2012-09-05,6.111783504486084,8.206805229187012,1.8190799951553345
2012-09-06,6.08400297164917,8.147178649902344,1.8178600072860718
2012-09-07,5.861755847930908,8.044185638427734,1.8091700077056885
2012-09-10,5.917316913604736,7.957456588745117,1.8005499839782715
2012-09-11,6.000659942626953,8.07671070098877,1.802090048789978
2012-09-12,5.9728779792785645,8.000821113586426,1.8041000366210938
2012-09-13,6.000659942626953,8.141757011413574,1.8066799640655518
2012-09-14,6.139564514160156,8.228486061096191,1.7985899448394775
2012-09-17,6.195126056671143,8.326057434082031,1.7965099811553955
2012-09-18,6.222907066345215,8.331478118896484,1.7964500188827515
2012-09-19,6.111783504486084,8.309796333312988,1.796180009841919
2012-09-20,6.08400297164917,8.195961952209473,1.792099952697754
2012-09-21,6.250687122344971,8.342320442199707,1.7967100143432617
2012-09-24,6.222907066345215,8.401947975158691,1.7948399782180786
2012-09-25,6.250687122344971,8.336899757385254,1.7970399856567383
2012-09-26,6.167346477508545,8.374842643737793,1.7906800508499146
2012-09-27,6.111783504486084,8.391103744506836,1.7913700342178345
2012-09-28,6.08400297164917,8.206805229187012,1.787559986114502
2012-10-01,6.139564514160156,8.25558853149414,1.7965799570083618
2012-10-02,6.167346477508545,8.315216064453125,1.7910399436950684
2012-10-03,6.195126056671143,8.309796333312988,1.790179967880249
2012-10-04,6.167346477508545,8.266429901123047,1.803760051727295
2012-10-05,6.222907066345215,8.36400032043457,1.7960799932479858
2012-10-08,6.195126056671143,8.336899757385254,1.8049900531768799
2012-10-09,6.222907066345215,8.304374694824219,1.8119800090789795
2012-10-10,6.08400297164917,8.147178649902344,1.8257299661636353
2012-10-11,6.139564514160156,8.223066329956055,1.8186800479888916
2012-10-12,6.08400297164917,8.212224006652832,1.80649995803833
2012-10-15,6.111783504486084,8.239328384399414,1.810789942741394
2012-10-16,6.111783504486084,8.261009216308594,1.809689998626709
2012-10-17,6.111783504486084,8.223066329956055,1.8003599643707275
2012-10-18,6.000659942626953,8.233905792236328,1.798259973526001
2012-10-19,6.111783504486084,8.201384544372559,1.797260046005249
2012-10-22,6.08400297164917,8.293535232543945,1.7942800521850586
2012-10-23,6.028440475463867,8.212224006652832,1.7927000522613525
2012-10-24,6.028440475463867,8.25558853149414,1.8011000156402588
2012-10-25,6.028440475463867,8.09839153289795,1.8022700548171997
2012-10-26,6.028440475463867,8.09839153289795,1.799280047416687
2012-10-31,6.08400297164917,8.233905792236328,1.79653000831604
2012-11-01,6.028440475463867,8.163439750671387,1.7919299602508545
2012-11-02,6.056220531463623,8.233905792236328,1.786929965019226
2012-11-05,6.08400297164917,8.309796333312988,1.7913800477981567
2012-11-06,5.9728779792785645,8.201384544372559,1.780400037765503
2012-11-07,6.056220531463623,8.201384544372559,1.7726500034332275
2012-11-08,6.056220531463623,8.17970085144043,1.7843600511550903
2012-11-09,6.000659942626953,8.07671070098877,1.785249948501587
2012-11-12,5.945096492767334,8.027925491333008,1.790179967880249
2012-11-13,6.056220531463623,8.09839153289795,1.80062997341156
2012-11-14,5.9728779792785645,8.017082214355469,1.8072799444198608
2012-11-15,6.056220531463623,8.092972755432129,1.8055700063705444
2012-11-16,6.028440475463867,8.092972755432129,1.8006700277328491
2012-11-19,6.000659942626953,8.09839153289795,1.7964999675750732
2012-11-20,5.9728779792785645,8.082128524780273,1.7991700172424316
2012-11-21,5.9728779792785645,8.038765907287598,1.7923699617385864
2012-11-23,5.889536380767822,8.05502700805664,1.7968800067901611
2012-11-26,5.917316913604736,8.022503852844238,1.7942700386047363
2012-11-27,5.917316913604736,8.000821113586426,1.7939800024032593
2012-11-28,5.917316913604736,8.033343315124512,1.7906800508499146
2012-11-29,6.000659942626953,8.206805229187012,1.790079951286316
2012-11-30,5.9728779792785645,8.212224006652832,1.7850799560546875
2012-12-03,6.028440475463867,8.233905792236328,1.785580039024353
2012-12-04,6.028440475463867,8.261009216308594,1.7851799726486206
2012-12-05,6.167346477508545,8.36400032043457,1.7840499877929688
2012-12-06,6.250687122344971,8.472412109375,1.7860000133514404
2012-12-07,6.445153713226318,8.732604026794434,1.789080023765564
2012-12-10,6.361810684204102,8.624190330505371,1.7890599966049194
2012-12-11,6.334029197692871,8.597088813781738,1.7879799604415894
2012-12-12,6.222907066345215,8.521200180053711,1.7810800075531006
2012-12-13,6.222907066345215,8.434471130371094,1.7762199640274048
2012-12-14,6.195126056671143,8.439888954162598,1.7805800437927246
2012-12-17,6.195126056671143,8.45073127746582,1.7784700393676758
2012-12-18,6.167346477508545,8.488675117492676,1.7836699485778809
2012-12-19,6.111783504486084,8.374842643737793,1.7786099910736084
2012-12-20,6.222907066345215,8.586247444152832,1.7834700345993042
2012-12-21,6.250687122344971,8.515779495239258,1.7860900163650513
2012-12-24,6.306250095367432,8.515779495239258,1.7932900190353394
2012-12-26,6.222907066345215,8.488675117492676,1.7920000553131104
2012-12-27,6.41737174987793,8.694660186767578,1.7934199571609497
2012-12-28,6.41737174987793,8.700078964233398,1.7880799770355225
2012-12-31,6.41737174987793,8.748866081237793,1.7886799573898315
2013-01-02,6.445153713226318,8.781390190124512,1.7813999652862549
2013-01-03,6.584057807922363,8.922324180603027,1.7777800559997559
2013-01-04,6.528496742248535,8.949426651000977,1.7841999530792236
2013-01-07,6.528496742248535,8.938586235046387,1.7804800271987915
2013-01-08,6.611838340759277,9.014473915100098,1.7791800498962402
2013-01-09,6.695180892944336,9.122886657714844,1.7772799730300903
2013-01-10,6.722960948944092,9.20419692993164,1.77538001537323
2013-01-11,6.8340840339660645,9.372237205505371,1.766379952430725
2013-01-14,6.8340840339660645,9.372237205505371,1.76937997341156
2013-01-15,6.806303024291992,9.323450088500977,1.7680799961090088
2013-01-16,6.945208549499512,9.5348539352417,1.768470048904419
2013-01-17,6.9729905128479,9.62700366973877,1.7636699676513672
2013-01-18,6.806303024291992,9.415600776672363,1.7532700300216675
2013-01-22,6.778522968292236,9.372237205505371,1.7642300128936768
2013-01-23,6.861865043640137,9.410181045532227,1.7678699493408203
2013-01-24,6.806303024291992,9.361392974853516,1.7707699537277222
2013-01-25,6.66740083694458,9.24213981628418,1.7682700157165527
2013-01-28,6.500715255737305,8.954850196838379,1.7667700052261353
2013-01-29,6.584057807922363,9.144570350646973,1.773069977760315
2013-01-30,6.139564514160156,8.477834701538086,1.7672699689865112
2013-01-31,6.08400297164917,8.477834701538086,1.7683199644088745
2013-02-01,6.000659942626953,8.45073127746582,1.7557499408721924
2013-02-04,6.08400297164917,8.439888954162598,1.7483700513839722
2013-02-05,6.08400297164917,8.439888954162598,1.7616699934005737
2013-02-06,6.000659942626953,8.36400032043457,1.7604700326919556
2013-02-07,6.195126056671143,8.57540512084961,1.7688699960708618
2013-02-08,6.306250095367432,8.6458740234375,1.7729699611663818
2013-02-11,6.278467655181885,8.591667175292969,1.7703700065612793
2013-02-12,6.334029197692871,8.656715393066406,1.7748700380325317
2013-02-13,6.250687122344971,8.57540512084961,1.7718700170516968
2013-02-14,6.195126056671143,8.499517440795898,1.7633700370788574
2013-02-15,6.222907066345215,8.532041549682617,1.7676500082015991
2013-02-19,6.445153713226318,8.743443489074707,1.7657999992370605
2013-02-20,6.361810684204102,8.591667175292969,1.7754600048065186
2013-02-21,6.306250095367432,8.597088813781738,1.7845699787139893
2013-02-22,6.445153713226318,8.759706497192383,1.7925699949264526
2013-02-25,6.500715255737305,8.624190330505371,1.7990700006484985
2013-02-26,6.584057807922363,8.851855278015137,1.8102699518203735
2013-02-27,6.611838340759277,8.91690444946289,1.804669976234436
2013-02-28,6.639618396759033,8.949426651000977,1.7959699630737305
2013-03-01,6.611838340759277,8.987373352050781,1.7984700202941895
2013-03-04,6.556276798248291,8.944007873535156,1.7981499433517456
2013-03-05,6.528496742248535,8.841015815734863,1.7972700595855713
2013-03-06,6.556276798248291,8.889801979064941,1.7905700206756592
2013-03-07,6.500715255737305,8.808492660522461,1.7974900007247925
2013-03-08,6.41737174987793,8.748866081237793,1.7967499494552612
2013-03-11,6.41737174987793,8.73802375793457,1.8040900230407715
2013-03-12,6.611838340759277,9.003633499145508,1.798359990119934
2013-03-13,6.750740051269531,9.019896507263184,1.802109956741333
2013-03-14,6.806303024291992,9.13372802734375,1.8114900588989258
2013-03-15,6.750740051269531,9.04157829284668,1.8092700242996216
2013-03-18,6.695180892944336,8.944007873535156,1.8157700300216675
2013-03-19,6.584057807922363,8.808492660522461,1.8122700452804565
2013-03-20,6.66740083694458,8.976530075073242,1.8251700401306152
2013-03-21,6.639618396759033,8.922324180603027,1.8162699937820435
2013-03-22,6.695180892944336,8.960268020629883,1.8171700239181519
2013-03-25,6.639618396759033,8.895220756530762,1.8111200332641602
2013-03-26,6.695180892944336,8.992794036865234,1.8206199407577515
2013-03-27,6.66740083694458,8.92774486541748,1.8127199411392212
2013-03-28,6.750740051269531,9.019896507263184,1.811750054359436
2013-04-01,6.722960948944092,8.981950759887695,1.8090699911117554
2013-04-02,6.750740051269531,9.090364456176758,1.803920030593872
2013-04-03,6.750740051269531,9.046998977661133,1.8026200532913208
2013-04-04,6.806303024291992,9.155411720275879,1.8067200183868408
2013-04-05,6.66740083694458,9.046998977661133,1.8014700412750244
2013-04-08,6.750740051269531,9.171674728393555,1.8016899824142456
2013-04-09,6.695180892944336,9.117466926574707,1.784980058670044
2013-04-10,6.695180892944336,9.182515144348145,1.7829699516296387
2013-04-11,6.639618396759033,9.025315284729004,1.789520025253296
2013-04-12,6.639618396759033,9.009055137634277,1.784060001373291
2013-04-15,6.528496742248535,8.786808013916016,1.7892999649047852
2013-04-16,6.139564514160156,8.412787437438965,1.793470025062561
2013-04-17,6.195126056671143,8.401947975158691,1.7869700193405151
2013-04-18,6.111783504486084,8.19054126739502,1.7983700037002563
2013-04-19,6.028440475463867,8.17970085144043,1.7952699661254883
2013-04-22,6.111783504486084,8.228486061096191,1.8010300397872925
2013-04-23,6.111783504486084,8.261009216308594,1.803920030593872
2013-04-24,6.056220531463623,8.201384544372559,1.8022099733352661
2013-04-25,5.945096492767334,8.07671070098877,1.8021199703216553
2013-04-26,6.000659942626953,8.141757011413574,1.7982699871063232
2013-04-29,6.08400297164917,8.212224006652832,1.7953699827194214
2013-04-30,6.167346477508545,8.466994285583496,1.7936099767684937
2013-05-01,6.167346477508545,8.331478118896484,1.7911100387573242
2013-05-02,6.278467655181885,8.494096755981445,1.7919000387191772
2013-05-03,6.278467655181885,8.488675117492676,1.7930500507354736
2013-05-06,6.306250095367432,8.499517440795898,1.7932100296020508
2013-05-07,6.306250095367432,8.515779495239258,1.7961699962615967
2013-05-08,6.250687122344971,8.532041549682617,1.7961000204086304
2013-05-09,6.195126056671143,8.423628807067871,1.7892199754714966
2013-05-10,6.139564514160156,8.320634841918945,1.7953799962997437
2013-05-13,6.250687122344971,8.374842643737793,1.8026200532913208
2013-05-14,6.41737174987793,8.586247444152832,1.8103200197219849
2013-05-15,6.472934246063232,8.667555809020996,1.8147499561309814
2013-05-16,6.556276798248291,8.797649383544922,1.8220900297164917
2013-05-17,6.639618396759033,8.803071022033691,1.8228199481964111
2013-05-20,6.500715255737305,8.640453338623047,1.8420699834823608
2013-05-21,6.639618396759033,8.835594177246094,1.8404099941253662
2013-05-22,6.500715255737305,8.510358810424805,1.8420699834823608
2013-05-23,6.528496742248535,8.602508544921875,1.8477799892425537
2013-05-24,6.556276798248291,8.602508544921875,1.8457200527191162
2013-05-28,6.778522968292236,8.862698554992676,1.8428699970245361
2013-05-29,6.750740051269531,8.808492660522461,1.8597899675369263
2013-05-30,6.584057807922363,8.591667175292969,1.8607699871063232
2013-05-31,6.41737174987793,8.331478118896484,1.8714100122451782
2013-06-03,6.056220531463623,7.827361583709717,1.8857699632644653
2013-06-04,6.278467655181885,8.103812217712402,1.8836100101470947
2013-06-05,6.139564514160156,7.897829532623291,1.8713300228118896
2013-06-06,5.861755847930908,7.60511589050293,1.8917900323867798
2013-06-07,5.889536380767822,7.626798629760742,1.8922100067138672
2013-06-10,5.861755847930908,7.545489311218262,1.8780299425125122
2013-06-11,5.6672892570495605,7.40455436706543,1.8991700410842896
2013-06-12,6.028440475463867,8.06586742401123,1.8901699781417847
2013-06-13,6.111783504486084,8.044185638427734,1.8736000061035156
2013-06-14,6.222907066345215,8.09839153289795,1.859969973564148
2013-06-17,6.167346477508545,8.022503852844238,1.8770899772644043
2013-06-18,6.139564514160156,7.989978790283203,1.8693000078201294
2013-06-19,6.306250095367432,7.97913932800293,1.8852699995040894
2013-06-20,6.056220531463623,7.632218837738037,1.9023699760437012
2013-06-21,6.056220531463623,7.681005001068115,1.9386999607086182
2013-06-24,5.889536380767822,7.426235198974609,1.9364999532699585
2013-06-25,5.861755847930908,7.512965679168701,1.9441699981689453
2013-06-26,6.111783504486084,7.708108425140381,1.930709958076477
2013-06-27,6.139564514160156,7.827361583709717,1.933769941329956
2013-06-28,6.222907066345215,7.789417266845703,1.9176700115203857
2013-07-01,6.361810684204102,7.995401859283447,1.9285500049591064
2013-07-02,6.306250095367432,7.908670902252197,1.9232699871063232
2013-07-03,6.056220531463623,7.670164585113525,1.9325599670410156
2013-07-05,6.167346477508545,7.767735004425049,1.940999984741211
2013-07-08,6.222907066345215,7.8165202140808105,1.9616700410842896
2013-07-09,6.361810684204102,8.038765907287598,1.9463000297546387
2013-07-10,6.250687122344971,7.865305423736572,1.9399199485778809
2013-07-11,6.195126056671143,7.838201522827148,1.919469952583313
2013-07-12,6.334029197692871,7.97913932800293,1.9490300416946411
2013-07-15,6.472934246063232,8.130916595458984,1.9519200325012207
2013-07-16,6.334029197692871,8.087552070617676,1.9319000244140625
2013-07-17,6.361810684204102,8.158019065856934,1.9197200536727905
2013-07-18,6.361810684204102,8.082128524780273,1.9101999998092651
2013-07-19,6.278467655181885,7.973717212677002,1.920300006866455
2013-07-22,6.250687122344971,8.092972755432129,1.9151999950408936
2013-07-23,6.41737174987793,8.261009216308594,1.910979986190796
2013-07-24,6.334029197692871,8.103812217712402,1.8998099565505981
2013-07-25,6.361810684204102,8.136336326599121,1.9219199419021606
2013-07-26,6.195126056671143,7.984561443328857,1.9213600158691406
2013-07-29,6.250687122344971,7.973717212677002,1.9245200157165527
2013-07-30,6.389592170715332,8.049606323242188,1.9266999959945679
2013-07-31,6.278467655181885,7.908670902252197,1.9224499464035034
2013-08-01,6.250687122344971,7.914091110229492,1.93326997756958
2013-08-02,6.389592170715332,8.092972755432129,1.9451700448989868
2013-08-05,6.41737174987793,8.103812217712402,1.9261800050735474
2013-08-06,6.445153713226318,8.130916595458984,1.9284700155258179
2013-08-07,6.41737174987793,8.120074272155762,1.9255499839782715
2013-08-08,6.445153713226318,8.25558853149414,1.9298700094223022
2013-08-09,6.445153713226318,8.25558853149414,1.921470046043396
2013-08-12,6.445153713226318,8.228486061096191,1.9201799631118774
2013-08-13,6.500715255737305,8.212224006652832,1.9242500066757202
2013-08-14,6.584057807922363,8.250170707702637,1.9315500259399414
2013-08-15,6.556276798248291,8.233905792236328,1.932770013809204
2013-08-16,6.639618396759033,8.298954010009766,1.9319700002670288
2013-08-19,6.528496742248535,8.017082214355469,1.9427200555801392
2013-08-20,6.445153713226318,8.044185638427734,1.9530999660491943
2013-08-21,6.167346477508545,7.653901100158691,1.9479999542236328
2013-08-22,6.167346477508545,7.594274520874023,1.9800000190734863
2013-08-23,6.08400297164917,7.512965679168701,1.9882999658584595
2013-08-26,6.222907066345215,7.572591304779053,1.9896199703216553
2013-08-27,6.028440475463867,7.241935729980469,1.9957200288772583
2013-08-28,5.945096492767334,7.14978551864624,2.0470399856567383
2013-08-29,5.945096492767334,7.171467304229736,2.0284500122070312
2013-08-30,5.945096492767334,7.133522987365723,2.028980016708374
2013-09-03,6.167346477508545,7.296141624450684,2.0184500217437744
2013-09-04,6.000659942626953,7.14978551864624,2.0563199520111084
2013-09-05,5.945096492767334,7.019690036773682,2.047379970550537
2013-09-06,5.889536380767822,7.063055038452148,2.0680201053619385
2013-09-09,6.028440475463867,7.3449273109436035,2.0515999794006348
2013-09-10,6.167346477508545,7.545489311218262,2.024139881134033
2013-09-11,6.167346477508545,7.594274520874023,2.0150399208068848
2013-09-12,6.222907066345215,7.420815467834473,2.0111899375915527
2013-09-13,6.361810684204102,7.691844940185547,2.02620005607605
2013-09-16,6.500715255737305,7.924932479858398,2.0019900798797607
2013-09-17,6.584057807922363,8.022503852844238,2.0002501010894775
2013-09-18,6.556276798248291,8.331478118896484,2.0011401176452637
2013-09-19,6.584057807922363,8.147178649902344,1.9381400346755981
2013-09-20,6.556276798248291,7.995401859283447,1.9601600170135498
2013-09-23,6.556276798248291,7.97913932800293,1.9808100461959839
2013-09-24,6.584057807922363,7.989978790283203,1.9842599630355835
2013-09-25,6.528496742248535,7.903250694274902,1.9950900077819824
2013-09-26,6.500715255737305,7.876147747039795,2.0136899948120117
2013-09-27,6.528496742248535,7.84362268447876,2.0195000171661377
