Date,AEFES.IS,AKBNK.IS,AKCNS.IS,AKSEN.IS,ALARK.IS,ALKIM.IS,ASELS.IS,AYGAZ.IS,BIMAS.IS,CCOLA.IS,CIMSA.IS,CLEBI.IS,DEVA.IS,DOHOL.IS,ECILC.IS,EGEEN.IS,ENKAI.IS,EREGL.IS,FROTO.IS,GARAN.IS,GOLTS.IS,HALKB.IS,INDES.IS,ISCTR.IS,KCHOL.IS,KLNMA.IS,KRDMD.IS,LOGO.IS,MGROS.IS,OTKAR.IS,SAHOL.IS,SELEC.IS,SISE.IS,TATGD.IS,TCELL.IS,THYAO.IS,TKFEN.IS,TOASO.IS,TTKOM.IS,TUPRS.IS,ULKER.IS,VAKBN.IS,XU100.IS,YKBNK.IS,ZOREN.IS
2013-11-26,1.4861080646514893,4.344273567199707,5.942222595214844,1.351007103919983,2.270991563796997,0.8207412362098694,1.0569443702697754,1.2225747108459473,7.824770927429199,55.216331481933594,1.0711448192596436,8.224656105041504,2.0350754261016846,0.6742287278175354,0.979482889175415,37.12827682495117,2.4475982189178467,0.5683860778808594,1.2841200828552246,5.3443379402160645,18.552959442138672,13.199145317077637,0.15985247492790222,0.631499171257019,6.935271739959717,0.5358902812004089,0.960314154624939,1.0420364141464233,16.644187927246094,8.53459358215332,6.309561252593994,1.4861741065979004,1.4811750650405884,2.2507646083831787,6.750741481781006,7.287556171417236,3.2047343254089355,5.744993209838867,4.416956901550293,2.773294448852539,13.52386474609375,4.2826948165893555,755.6279907226562,2.2591731548309326,0.5359870195388794
2013-11-27,1.4999325275421143,4.285247802734375,6.099980354309082,1.3325001001358032,2.306586503982544,0.8022083044052124,1.0451743602752686,1.2254173755645752,7.824770927429199,53.79445266723633,1.0669604539871216,8.142682075500488,2.0448596477508545,0.6583644151687622,0.9877485036849976,37.867881774902344,2.3891489505767822,0.5747964382171631,1.2546000480651855,5.288228988647461,18.39438819885254,13.028834342956543,0.16066788136959076,0.6242120862007141,6.791979789733887,0.5323998332023621,0.9459807276725769,1.0335298776626587,16.550413131713867,8.668996810913086,6.214168071746826,1.4706124067306519,1.449435830116272,2.2689156532287598,6.7785234451293945,7.248480796813965,3.1704955101013184,5.516852855682373,4.44447660446167,2.73136568069458,13.40239143371582,4.254518508911133,748.9560546875,2.2231497764587402,0.540274977684021
2013-11-28,1.5206689834594727,4.308858394622803,6.152565956115723,1.3232465982437134,2.2852301597595215,0.7889706492424011,1.0428205728530884,1.2225747108459473,7.789364337921143,52.84653854370117,1.0753289461135864,7.978734493255615,2.0448596477508545,0.6583644151687622,0.9836158156394958,37.57203674316406,2.3891489505767822,0.5705228447914124,1.249679684638977,5.288228988647461,18.790817260742188,12.94367790222168,0.15944452583789825,0.6217833161354065,6.8206377029418945,0.5376359820365906,0.9316474795341492,1.039909839630127,16.503530502319336,8.736197471618652,6.200541019439697,1.4783931970596313,1.4441454410552979,2.3142940998077393,6.667400360107422,7.228943347930908,3.2252774238586426,5.350931644439697,4.4582366943359375,2.719386577606201,13.07846736907959,4.2826948165893555,745.800048828125,2.212857723236084,0.5445629954338074
2013-11-29,1.5828777551651,4.367883682250977,6.047393798828125,1.341753602027893,2.306586503982544,0.7863228917121887,1.0522363185882568,1.2282609939575195,8.072614669799805,54.97935104370117,1.0795130729675293,8.170008659362793,2.0448596477508545,0.6662966012954712,1.0001471042633057,37.12827682495117,2.4475982189178467,0.5726596117019653,1.2791997194290161,5.3443379402160645,19.583677291870117,13.199145317077637,0.15944452583789825,0.631499171257019,6.834965229034424,0.5376359820365906,0.9459807276725769,1.039909839630127,16.925495147705078,8.736197471618652,6.28230619430542,1.4783931970596313,1.449435830116272,2.30521821975708,6.806304454803467,7.307093620300293,3.259516477584839,5.4961113929748535,4.513277053833008,2.749335289001465,13.44288444519043,4.301478862762451,757.4789428710938,2.218003511428833,0.5531389713287354
2013-12-02,1.5828777551651,4.367883682250977,6.047393798828125,1.341753602027893,2.306586503982544,0.7863228917121887,1.0522363185882568,1.2282609939575195,8.072614669799805,54.97935104370117,1.0795130729675293,8.170008659362793,2.0448596477508545,0.6662966012954712,1.0001471042633057,37.12827682495117,2.4475982189178467,0.5726596117019653,1.2791997194290161,5.3443379402160645,18.790817260742188,13.199145317077637,0.15944452583789825,0.631499171257019,6.791979789733887,0.5376359820365906,0.9459807276725769,1.039909839630127,16.925495147705078,8.736197471618652,6.28230619430542,1.4783931970596313,1.449435830116272,2.287067174911499,6.806304454803467,7.307093620300293,3.259516477584839,5.4961113929748535,4.513277053833008,2.749335289001465,13.44288444519043,4.301478862762451,749.508056640625,2.218003511428833,0.5531389713287354
2013-12-03,1.5897901058197021,4.167196750640869,5.968515396118164,1.2908594608306885,2.2994678020477295,0.7651422023773193,1.0075104236602783,1.182769775390625,7.824770927429199,53.08351135253906,1.0753289461135864,7.70549201965332,2.0252912044525146,0.6425003409385681,0.9422873854637146,35.796974182128906,2.4256796836853027,0.5512917041778564,1.225079894065857,5.077822208404541,17.83938217163086,12.645633697509766,0.1561823934316635,0.6023529171943665,6.634359359741211,0.5323998332023621,0.917314887046814,1.037783145904541,16.222217559814453,8.500993728637695,5.982498645782471,1.4394882917404175,1.3806670904159546,2.2144618034362793,6.8340840339660645,6.9749531745910645,3.1499524116516113,5.2887115478515625,4.416956901550293,2.719386577606201,12.956995010375977,4.14181661605835,730.87109375,2.109933376312256,0.523123025894165
2013-12-04,1.5897901058197021,4.179001808166504,6.07368803024292,1.3093663454055786,2.292349338531494,0.7916182279586792,1.0216343402862549,1.1969859600067139,7.66544246673584,51.66163635253906,1.0711448192596436,7.596193790435791,2.0252912044525146,0.6266360878944397,0.9464203119277954,36.24074172973633,2.36722993850708,0.5662492513656616,1.225079894065857,5.1339311599731445,18.15652847290039,12.688210487365723,0.15455105900764465,0.6108537316322327,6.6057024002075195,0.5376359820365906,0.917314887046814,1.0420364141464233,16.409761428833008,8.601794242858887,6.023382663726807,1.4394882917404175,1.4018267393112183,2.2053866386413574,6.639619827270508,6.916339874267578,3.054084539413452,5.2887115478515625,4.348156929016113,2.6954269409179688,13.037975311279297,4.179384231567383,730.8831176757812,2.130519151687622,0.523123025894165
2013-12-05,1.5897901058197021,4.096367359161377,6.021101474761963,1.286232829093933,2.2781100273132324,0.7783805131912231,1.0145726203918457,1.2140448093414307,7.470708847045898,49.76579284667969,1.0711448192596436,7.486896514892578,2.015507459640503,0.6187039613723755,0.929888904094696,36.68451690673828,2.2941672801971436,0.5577020645141602,1.2004798650741577,5.007686614990234,17.83938217163086,12.475320816040039,0.15455105900764465,0.5987098217010498,6.534056663513184,0.5358902812004089,0.9101479053497314,1.0462895631790161,16.269107818603516,8.53459358215332,5.9279890060424805,1.4239261150360107,1.422986388206482,2.2235374450683594,6.556276798248291,6.838189125061035,3.06093168258667,5.433892726898193,4.293117046356201,2.677457332611084,12.754542350769043,4.057290554046631,719.9151611328125,2.0687646865844727,0.523123025894165
2013-12-06,1.5897901058197021,4.202611923217773,6.047393798828125,1.3325001001358032,2.270991563796997,0.7889706492424011,1.0216343402862549,1.219731330871582,7.789364337921143,50.002777099609375,1.0753289461135864,7.650843143463135,2.015507459640503,0.6187039613723755,0.9340215921401978,37.12827682495117,2.301473617553711,0.5555652379989624,1.2300000190734863,5.119904518127441,18.552959442138672,12.858522415161133,0.15577441453933716,0.6096392869949341,6.6057024002075195,0.5376359820365906,0.917314887046814,1.0611757040023804,16.59730339050293,8.904200553894043,6.091519355773926,1.4239261150360107,1.4653050899505615,2.2507646083831787,6.639619827270508,7.033565521240234,3.1362574100494385,5.392412185668945,4.334397315979004,2.7074062824249268,13.240429878234863,4.188776016235352,733.7800903320312,2.0944955348968506,0.5359870195388794
2013-12-09,1.6208946704864502,4.179001808166504,6.152565956115723,1.3232465982437134,2.2994678020477295,0.8022083044052124,1.0310505628585815,1.216888189315796,8.001803398132324,50.95069885253906,1.092065453529358,7.732815265655518,2.0448596477508545,0.6187039613723755,0.9422873854637146,37.27619934082031,2.3526177406311035,0.5662492513656616,1.2644399404525757,5.091849327087402,18.790817260742188,12.90109920501709,0.15659037232398987,0.6144968867301941,6.748992443084717,0.5358902812004089,0.9388144612312317,1.0633025169372559,16.550413131713867,9.005003929138184,6.227797031402588,1.4550502300262451,1.475885272026062,2.2689156532287598,6.750741481781006,7.053103923797607,3.184190511703491,5.641293048858643,4.4307169914245605,2.7613155841827393,13.483372688293457,4.235735893249512,742.3250122070312,2.115079879760742,0.5359870195388794
2013-12-10,1.596702218055725,4.179001808166504,6.205153465270996,1.3232465982437134,2.270991563796997,0.7995606064796448,1.0216343402862549,1.219731330871582,8.054912567138672,50.47673416137695,1.1171703338623047,7.70549201965332,2.0350754261016846,0.610771894454956,0.9505529999732971,36.9803466796875,2.3526177406311035,0.5705228447914124,1.2349200248718262,5.049767971038818,18.632240295410156,12.986254692077637,0.15414364635944366,0.6072105169296265,6.734663963317871,0.5376359820365906,0.9388144612312317,1.071808934211731,16.59730339050293,8.870600700378418,6.214168071746826,1.4550502300262451,1.4811750650405884,2.287067174911499,6.750741481781006,7.014028072357178,3.1910383701324463,5.682773113250732,4.403197288513184,2.7852747440338135,13.726316452026367,4.235735893249512,741.1760864257812,2.109933376312256,0.5359870195388794
2013-12-11,1.596702218055725,4.1435866355896,6.178859233856201,1.3139930963516235,2.2781100273132324,0.8022083044052124,1.0286964178085327,1.216888189315796,8.090316772460938,50.71371078491211,1.092065453529358,7.650843143463135,2.005723476409912,0.6187039613723755,0.9464203119277954,37.27619934082031,2.323391914367676,0.5683860778808594,1.2447600364685059,5.007686614990234,18.39438819885254,12.94367790222168,0.15414364635944366,0.6047818064689636,6.691677093505859,0.5358902812004089,0.9388144612312317,1.071808934211731,16.456645965576172,8.769798278808594,6.268677711486816,1.4317072629928589,1.5023348331451416,2.287067174911499,6.6951799392700195,7.072641372680664,3.1910383701324463,5.744993209838867,4.4307169914245605,2.8272037506103516,13.64533519744873,4.2451276779174805,739.6541137695312,2.073910713195801,0.531699001789093
2013-12-12,1.6070704460144043,4.1081719398498535,6.126272201538086,1.3093663454055786,2.2781100273132324,0.8075036406517029,1.0216343402862549,1.2225747108459473,7.966394901275635,50.002777099609375,1.092065453529358,7.650843143463135,1.9861555099487305,0.6266360878944397,0.9464203119277954,36.68451690673828,2.2284109592437744,0.5598388910293579,1.2349200248718262,4.923523426055908,17.997955322265625,12.90109920501709,0.15414364635944366,0.5974947214126587,6.691677093505859,0.5323998332023621,0.924481213092804,1.0675556659698486,16.128450393676758,8.635395050048828,6.200541019439697,1.408364176750183,1.4864646196365356,2.2507646083831787,6.667400360107422,6.8968024253845215,3.1431050300598145,5.53759241104126,4.416956901550293,2.7613155841827393,13.159448623657227,4.226343631744385,730.714111328125,2.0636179447174072,0.5188350081443787
2013-12-13,1.596702218055725,4.155391693115234,6.205153465270996,1.3186198472976685,2.292349338531494,0.812798261642456,1.0192800760269165,1.2140448093414307,8.12572193145752,50.2397575378418,1.1046181917190552,7.650843143463135,2.015507459640503,0.6345682740211487,0.9422873854637146,36.68451690673828,2.2649426460266113,0.5662492513656616,1.2349200248718262,5.06379508972168,18.15652847290039,13.199145317077637,0.15577441453933716,0.603567361831665,6.720333576202393,0.5358902812004089,0.9316474795341492,1.0675556659698486,16.222217559814453,8.702597618103027,6.28230619430542,1.447269320487976,1.5129142999649048,2.277991533279419,6.72296142578125,7.033565521240234,3.1910383701324463,5.641293048858643,4.485756874084473,2.791264295578003,13.240429878234863,4.3202619552612305,740.6461181640625,2.0996413230895996,0.523123025894165
2013-12-16,1.593246340751648,4.214417457580566,6.310324668884277,1.3278733491897583,2.292349338531494,0.823388934135437,1.0428205728530884,1.2112016677856445,8.23194408416748,50.47673416137695,1.1046181917190552,7.67816686630249,2.0252912044525146,0.6266360878944397,0.9422873854637146,36.9803466796875,2.3087799549102783,0.5683860778808594,1.2595198154449463,5.147957801818848,18.315099716186523,13.45461368560791,0.1574057787656784,0.6144968867301941,6.863625526428223,0.5341454744338989,0.9459807276725769,1.0845685005187988,16.409761428833008,8.769798278808594,6.37769889831543,1.4239261150360107,1.5552337169647217,2.296142816543579,6.72296142578125,7.072641372680664,3.2389724254608154,5.910912990570068,4.471996784210205,2.767305374145508,13.159448623657227,4.386005878448486,748.4300537109375,2.1253721714019775,0.5274109840393066
2013-12-17,1.596702218055725,4.03734016418457,6.178859233856201,1.2168316841125488,2.142848014831543,0.781027615070343,0.9957402348518372,1.1742401123046875,8.019505500793457,49.76579284667969,1.0711448192596436,7.02238130569458,1.9274513721466064,0.5949077010154724,0.896825909614563,34.02192687988281,2.2284109592437744,0.540607750415802,1.2152398824691772,4.895469665527344,16.80866241455078,11.794075012207031,0.15332773327827454,0.5829219222068787,6.634359359741211,0.5149437189102173,0.8456495404243469,1.0250236988067627,15.378290176391602,8.131382942199707,6.105147838592529,1.3850210905075073,1.5129142999649048,2.2235374450683594,6.445154190063477,6.642812728881836,3.019845485687256,5.5998125076293945,4.320637226104736,2.6594879627227783,12.67356014251709,4.057290554046631,709.4572143554688,2.0430335998535156,0.49310800433158875
2013-12-18,1.5897901058197021,4.084561824798584,6.205153465270996,1.2353386878967285,1.8652033805847168,0.7942660450935364,1.0192800760269165,1.1941425800323486,8.090316772460938,48.817874908447266,1.0711448192596436,7.268301010131836,1.9665874242782593,0.5869755744934082,0.9050918221473694,34.31776809692383,2.184573173522949,0.5577020645141602,1.2177000045776367,5.06379508972168,17.125808715820312,11.708919525146484,0.154959037899971,0.5938515067100525,6.777650356292725,0.5062162280082703,0.8671490550041199,1.0080106258392334,15.612715721130371,8.332988739013672,6.105147838592529,1.4005827903747559,1.4970450401306152,2.196310520172119,6.639619827270508,6.760038375854492,3.1020188331604004,5.786473274230957,4.320637226104736,2.5816197395324707,12.55208969116211,4.010330677032471,714.169189453125,2.032741069793701,0.5016840100288391
2013-12-19,1.5828777551651,4.025535583496094,6.126272201538086,1.212204933166504,1.758417010307312,0.7783805131912231,0.9839707016944885,1.191299319267273,7.789364337921143,46.685054779052734,1.0585922002792358,7.0497050285339355,1.8980993032455444,0.5790435075759888,0.884427547454834,32.83855438232422,2.1480424404144287,0.5448812246322632,1.210319995880127,4.909496784210205,16.57080078125,10.687049865722656,0.15332773327827454,0.5841362476348877,6.505399227142334,0.4974876344203949,0.8384826183319092,0.9995043873786926,14.956323623657227,7.929779052734375,5.859850883483887,1.3694590330123901,1.4282760620117188,2.187234878540039,6.639619827270508,6.44743537902832,3.2047343254089355,5.641293048858643,4.238077163696289,2.509742259979248,12.309144973754883,3.8694519996643066,690.996337890625,1.9915715456008911,0.4802440106868744
2013-12-20,1.5310368537902832,4.190806865692139,6.231444835662842,1.2445921897888184,1.7797739505767822,0.781027615070343,0.9769085645675659,1.185612678527832,7.789364337921143,49.291831970214844,1.0376713275909424,7.131680011749268,1.9372353553771973,0.5790435075759888,0.8926934599876404,33.1343879699707,2.1042044162750244,0.5299237966537476,1.1783403158187866,4.951578140258789,16.80866241455078,11.197983741760254,0.15292027592658997,0.5877795219421387,6.419425010681152,0.5062162280082703,0.8528158664703369,0.9931246042251587,15.096980094909668,7.694573879241943,5.846224784851074,1.392802119255066,1.422986388206482,2.196310520172119,6.584059238433838,6.44743537902832,3.410166025161743,5.910912990570068,4.375677108764648,2.605579137802124,12.066201210021973,3.90701961517334,695.724365234375,2.001863718032837,0.4802440106868744
2013-12-23,1.482651948928833,4.03734016418457,6.178859233856201,1.207578182220459,1.7050232887268066,0.7730852365493774,0.9227666854858398,1.1685535907745361,7.5061140060424805,50.2397575378418,1.016750693321228,6.995056629180908,1.888315200805664,0.5473151803016663,0.896825909614563,32.24686813354492,2.1042044162750244,0.5106927156448364,1.1389800310134888,4.85338830947876,16.650089263916016,11.027673721313477,0.15414364635944366,0.5841362476348877,6.419425010681152,0.49923333525657654,0.8313164710998535,0.9782383441925049,14.675015449523926,7.560171127319336,5.791713714599609,1.4161452054977417,1.4018267393112183,2.2144618034362793,6.472935199737549,6.193445682525635,3.355384111404419,5.641293048858643,4.169277191162109,2.5277111530303955,12.228165626525879,3.8037097454071045,680.857421875,1.97098708152771,0.46738100051879883
2013-12-24,1.503388524055481,4.1081719398498535,6.205153465270996,1.2214584350585938,1.7868927717208862,0.7836752533912659,0.9533685445785522,1.1770832538604736,7.52381706237793,50.47673416137695,1.0251191854476929,7.077029705047607,1.9176673889160156,0.5552472472190857,0.9009588360786438,32.83855438232422,2.1042044162750244,0.5235134363174438,1.1684999465942383,4.895469665527344,16.80866241455078,10.94251823425293,0.154959037899971,0.5877795219421387,6.3907670974731445,0.502724826335907,0.8456495404243469,0.984618067741394,14.675015449523926,7.694573879241943,5.941617012023926,1.4005827903747559,1.4441454410552979,2.296142816543579,6.445154190063477,6.427897930145264,3.403317928314209,5.5998125076293945,4.224316596984863,2.5696401596069336,12.228165626525879,3.8318848609924316,689.974365234375,2.001863718032837,0.475955992937088
2013-12-25,1.4653714895248413,3.9310948848724365,5.942222595214844,1.1705642938613892,1.6872254610061646,0.7572000026702881,0.9062885642051697,1.1458083391189575,7.134350776672363,47.86995315551758,0.9623568058013916,6.694487571716309,1.8491791486740112,0.6187039613723755,0.867896318435669,30.323888778686523,2.031141519546509,0.4914616346359253,1.1192998886108398,4.713116645812988,15.540083885192871,10.346426010131836,0.1512889415025711,0.5683491230010986,6.132843971252441,0.4852687120437622,0.7883176207542419,0.9612253904342651,14.159279823303223,7.224163055419922,5.669065475463867,1.353896975517273,1.359507441520691,2.2053866386413574,6.250687599182129,6.0566816329956055,3.2663633823394775,5.330192565917969,4.086717128753662,2.521721363067627,11.9042387008667,3.6252634525299072,660.9625244140625,1.919525146484375,0.4545170068740845
2013-12-26,1.4722840785980225,3.7186036109924316,6.07368803024292,1.1196702718734741,1.662308692932129,0.7095439434051514,0.8945186138153076,1.1628671884536743,6.975020408630371,46.92203903198242,0.9707246422767639,6.311946392059326,1.7904750108718872,0.5711113214492798,0.8554977178573608,29.288434982299805,2.0457544326782227,0.48932477831840515,1.1168400049209595,4.530764579772949,14.842366218566895,9.835492134094238,0.15047356486320496,0.5513469576835632,6.104185581207275,0.47479546070098877,0.7309853434562683,0.9654785394668579,13.596658706665039,6.921756267547607,5.641809940338135,1.3772400617599487,1.3489269018173218,2.187234878540039,6.250687599182129,5.861305236816406,3.2321250438690186,5.309452056884766,4.072957515716553,2.4977622032165527,11.539824485778809,3.4749937057495117,645.548583984375,1.8166017532348633,0.4502289891242981
